Name,Completed,ConRatio,nOrigCls,nOrigVar,KClauses,dAmoCnt,eAmoCnt,DirMax,EncMax,AvgSize,EncodeWeightSumK,ElimVars,dTime,eTime
0a4b9ce30540d2103d65e44994d206a5-pyhala-braun-sat-40-4-03.shuffled-as.sat03-1541,Success,0.9991030240902101,31216,9638,31188,14,0,3,0,3,0,0,0.0353,1.38
0a501c751f0483da0e9266753659ed6c-ctl_4291_567_5_unsat_pre,Success,0.9798079491822257,134756,15232,132035,858,0,10,0,3.2843822843822843,0,0,0.0631,0.251
0a5ae0d5af40b6d41f8be446811aa796-mp1-blockpuzzle_8x8_s1_free4,Success,0.5072019170847976,311306,4480,157895,134,0,70,0,46.59701492537314,0,0,0.4,0.128
0a5afa615f6f27d7ec4d43d3c655a8af-cnt07.shuffled,Success,0.9978824775013234,5667,1786,5655,6,0,3,0,3,0,0,0.0033,4.91
0a60caf64b5ae6fdebacc9521c5ee731-udiv48prop,Success,0.9999672662400366,61099,20670,61097,1,0,3,0,3,0,0,0.12,89.7
0a7555a2a68abdd45b80a8db1a919a6a-ferry10_v01a.renamed-as.sat05-3993,Success,0.2896267315216242,28371,1350,8217,2697,1,47,4,4.075611564121571,4,2,0.0723,0.449
0a7c533c247dac95d79cc0ff3cd0fb9f-rphp4_100_shuffled,Success,0.9435878149680331,15954,800,15054,100,0,5,0,5,0,0,0.00261,0.00069
0a7f0ceb23af7028dc9a46f3da3bb027-maxor032,Success,0.9997948244466672,38991,13204,38983,4,0,3,0,3,0,0,0.0557,0.12
0a819f7ad46f70de5a184784da303f5e-VanDerWaerden_pd_2-3-21_399,Success,0.9953977646285339,21294,200,21196,49,0,3,0,3,0,0,0.000662,0.0112
0a81c16b871ab1a63046cc99041f4e47-a_rphp045_05,Success,0.9051633298208641,6643,472,6013,45,0,6,0,6,0,0,0.00158,0.00099
0a910e1ca5b222324dc3ac8f03d6414d-62bits_11.dimacs,Success,0.9999308197855413,28910,1162,28908,1,0,3,0,3,0,0,0.000429,0.0133
0aab775f1790819177fb1851d9316efd-pb_300_04_lb_06,Success,0.9572763732980033,555524,149079,531790,6605,146,5,25,3.4907421122796625,3650,3504,1.04,6.13
0ab9ff4d0e75a279522d77671cdcb09c-rbsat-v2100c215164gyes4,Success,0.3200907214961611,215164,2100,68872,44418,0,30,0,3.3934440992390473,0,0,1.42,0.0559
0ac5ff376b826f68d384ba05a1d00de0-sokoban-p20.sas.cr.33,Success,0.33613756752765656,1103807,162928,371031,5436,0,45,0,14.701618837380426,0,0,3.68,1.27
0acb650946685281a796dcada88f8cfd-SGI_30_60_25_40_2-dir.shuffled-as.sat03-120,Success,0.22871838429596075,63576,750,14541,8745,0,26,0,3.8585477415666096,0,0,0.291,0.0113
0acbab472c9386683c07f7a3ec214be3-9pipe_k,Success,0.9978743006574305,2317355,49112,2312429,2430,0,4,0,3.0090534979423866,0,0,1000,1.61
0acbeae513e3d822dbf5e5fc72a03455-sokoban-p20.sas.cr.39,Success,0.33496668479588393,1355087,191680,453909,6528,0,45,0,14.954656862745098,0,0,4.59,1.69
0ae917c2e0c1d39cbe411c29b2f5ff08-dislog_a14_x14_n24,Success,0.9991175757575758,103125,22151,103034,26,0,4,0,3.5,0,0,0.0206,0.508
0aea4286a11d91ee8fa356d5db046373-gus-md5-08,Success,0.9998581918575538,225657,69397,225625,16,0,3,0,3,0,0,0.229,1.11
0afdeb9b0b98e31fa0e9271a6706d8fb-gripper13u.shuffled-as.sat03-395,Success,0.5133928571428571,36288,4268,18630,1808,0,27,0,3.647123894,0,0,0.126,0.0272
0b1041a1e55af6f3d2c63462a7400bd2-fermat-907547022132073,Success,0.9979550102249489,48900,8716,48800,50,0,3,0,3,0,0,0.0279,0.0576
0b13f286a2068bae1cc6034fb38f1503-ndist.b.26986,Success,0.9999917649214476,485727,350810,485723,2,0,3,0,3,0,0,0.865,0.916
0b22aa567ddfa8d702378b76167c9195-partial-5-17-s,Success,0.6901361794569852,962994,252328,664597,40875,0,8,0,4.427914373088685,0,0,2.57,24.3
0b2619b4f0508bd2c53b2d1122825cc4-longmult6,Success,0.9968786578228638,7689,2848,7665,12,0,3,0,3,0,0,0.01,0.576
0b289d226ccc2a1798af1006ae7d9c28-pb_400_09_lb_05,Success,0.9653862245870289,913018,232908,881415,8425,205,5,25,3.538122827346466,5125,4920,1.6,8.94
0b2d1228c056ad88a69e5464b0b05669-mrpp_8x8#22_20,Success,0.9997176274763327,134574,18278,134536,19,0,3,0,3,0,0,0.155,1.45
0b311dd23febc7f287a8a6f42d211779-een-pico-prop05-50,Success,0.94290794,160863,51139,151679,4592,0,3,0,3,0,0,0.24,7.02
0b348eb6b61e4f0026437fda402c9b62-vlsat2_16676_1598591.dimacs,Success,0.488628064,1596386,16676,780039,144396,0,36,0,3.9010914429762598,0,0,20.4,0.497
0b588a6e45c73bce7c7fed2bf2415c22-phnf-size10-exclusive-equilarge_m3.used-as.sat04-900.sat05-4186.reshuffled-07,Success,0.7145406956081221,1018562,9528,727804,123991,0,20,0,3.1004669693768094,0,0,26.2,0.589
0b60f19be0b62cf337d7240821869488-002-80-12,Success,0.9999351289636204,308304,13408,308284,10,0,3,0,3,0,0,0.00193,0.0476
0b718ab9c97252d173487b79e0d1101a-ae_rphp095_04,Success,0.9755546660567246,34976,14665,34121,95,0,5,0,5,0,0,0.00241,0.00369
0b79fd06074d17e8919ae2de094c168b-manthey_single-ordered-initialized-w48-b6,Success,0.8676916690615321,62634,8352,54347,1685,0,24,0,3.7566765578635013,0,0,0.0349,0.0518
0b847cc85f4f7e733b2746c6efb02dd8-UR-20-5p1-sc2009,Success,0.8132036852945156,938541,224962,763225,39398,0,8,0,3.633560079191837,0,0,3.22,2.16
0b9c26a4c70242841fad1868c266dc9c-Eternity-10-05_c18,Success,0.15483527192927105,142629,3298,22084,770,1,50,6,9.813229571984436,6,2,0.362,0.22
0b9f8c85eaff9eed98a0c5cd3189afb7-transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-NOTKNOWN,Success,0.6854846047603764,2209027,482210,1514254,602,21170,28,11,10.879983465000919,223796,168992,50.5,771
0baf01d658e8ba1a73915c2360fd2407-12pipe_bug7_q0,Success,0.9869735314678587,4677630,138918,4616697,30258,0,4,0,3.004593826426069,0,0,1000,3.4
0bc5a5c4dadf09bf4d0409fc04be2337-mp1-9_9,Success,0.7975839717147908,20364,1458,16242,386,0,9,0,5.168393782383419,0,0,0.0106,0.00446
0bd2c7b1f17c160b40be0ddd2846e1e3-driverlog2_ks99i.shuffled-as.sat05-4019,Success,0.35222015261671574,16643,1021,5862,1657,2,31,4,3.627486438,8,8,0.052,0.139
0be7677e00434b17e9e35104d290f600-gensys-ukn002.shuffled-as.sat05-3842,Success,0.9484360397999011,18191,2935,17253,49,0,7,0,6.857142857142857,0,0,0.00297,0.00842
0c2aa8574a42ef635b8878d6e193d142-crafted_n12_d6_c3_num19,Success,0.8567092452679596,8569876,42048,7341892,107280,0,66,0,3.4308724832214765,0,0,1000,2.18
0c3d709ab7576354e69ad01dfab14cdb-php-018-018.shuffled-as.sat05-1161,Success,0.012987012987012988,2772,324,36,18,0,18,0,18,0,0,0.0063,1.32e-05
0c3f1f7994db2452d505333684d3ccd7-frb53-24-2.used-as.sat04-888,Success,0.36239019015173723,98921,1272,35848,18487,0,24,0,3.4169957267268893,0,0,0.528,0.0239
0c40255fc17d99908bda16373de5ada3-289-sat-6x9,Success,0.8936170212765957,2538,216,2268,54,0,4,0,4,0,0,0.000706,0.00129
0c4355730d11bb18582d00f7266fdf27-puzzle34_unsat,Success,0.9999779203144147,90581,24552,90579,1,0,3,0,3,0,0,0.0531,114
0c5733ee64d8332774e268862ec16132-fdmus_b22_355,Success,0.999576421,14165,5151,14159,3,0,3,0,3,0,0,0.0226,6.31
0c945ea640ceb4c2f80463f7930ccb89-bart19.shuffled,Success,0.15855572998430142,1274,248,202,26,0,11,0,9.538461538461538,0,0,0.00258,1.98e-05
0cab9100cdd8505069301d658d085899-AProVE07-01,Success,0.9989671644360287,23237,7502,23213,12,0,3,0,3,0,0,0.0226,0.408
0cb3538f0197f24fc57d79913b0531d9-VanDerWaerden_pd_2-3-18_313,Success,0.994098509,13217,157,13139,39,0,3,0,3,0,0,0.000511,0.00701
0cbe117e0149223a332679d6c206273e-srhd-sgi-m27-q255-n25-p15-s2076598,Success,0.30490347750050445,29734,545,9066,4353,0,25,0,3.6374913852515505,0,0,0.101,0.00591
0cbf8baaec52ee50ccac930d237689af-UTI-10-5t1,Success,0.8290341794190416,261912,108508,217134,10868,1,8,3,3.5600331217223298,3,1,0.578,1.61
0cca2c91974f5ad8064965cd97bcea74-SAT_dat.k35-31_2_rule_2,Success,0.9693735228035365,171355,51465,166107,2624,0,3,0,3,0,0,0.446,3.15
0ccc2718c8a88220ddc024a435c39ab9-LABS_n071_goal001,Success,0.9999842089887699,379963,189982,379957,0,1,0,4,4,4,2,0.671,1.1
0cdc3028845a704c1ed287ce5dbe8a76-f7nidw,Success,0.9999913372474537,923494,310434,923486,4,0,3,0,3,0,0,2.39,118
0cde4f22de8c11325ceadc0a1f87f161-hid-uns-enc-6-1-0-0-0-0-30547,Success,0.4119359534206696,5496,1908,2264,0,32,0,36,36,1152,544,0.0075,1.17
0ce80a3905fd38cb9566e38daee8c333-T77.2.0,Success,0.996888705,10823145,3135351,10789471,16837,0,3,0,3,0,0,63.2,125
0cfd3165c1106756944f6634c3c1296d-g2-T108.2.1,Success,0.994385476,15064144,4335648,14979566,42289,0,3,0,3,0,0,42.5,333
0d209cb420326994f9c4898eb10228ab-008-80-8,Success,0.9999805276361524,308129,13408,308123,3,0,3,0,3,0,0,0.00182,0.0453
0d32d1684e3bf275566925e996ee525b-ibm-2002-04r-k80,Success,0.9843503359942272,354768,104450,349216,2776,0,3,0,3,0,0,0.797,9.49
0d469f1798ea769cf279c9ae32fda704-ferry8_v01a.shuffled-as.sat05-4073,Success,0.27518725959916324,14819,854,4078,215,0,41,0,5.553488372093023,0,0,0.0334,0.291
0d4b99f6d05c9e993ea8655d355fa3b3-vlsat2_112_4223,Success,0.2826379716511497,3942241,11280,1114227,592676,0,271,0,3.30358577,0,0,144,0.918
0d6d8b5df5df77f1feaacc1fb58ebf9d-crafted_n10_d6_c2_num6,Success,0.837939123,2924580,23360,2450620,89400,0,34,0,3.3002237136465324,0,0,206,0.754
0d7f17f04ed073a8ea39e72783186cdb-49-132779,Success,0.2993938854611612,809088,31504,242236,90629,0,23,0,3.7335069348663232,0,0,3.25,0.161
0d886285bf78d66222e878a7b85f7f37-sted1_0x0-380-sc2018,Success,0.9556536710932306,293305,13431,280298,2272,0,8,0,3.994718309859155,0,0,0.0603,0.152
0d9fd2c25b5d342a4ba81b61adff4cb8-gensys-brn004.shuffled-as.sat05-2748,Success,0.7907150320943425,13398,426,10594,148,0,7,0,6.8175675675675675,0,0,0.00883,0.0055
0da849f5097d0c475845da04445a2182-sat_prob_63,Success,0.9950865699578849,25644,6830,25518,0,14,0,4,4,56,28,0.00941,2.32
0dd29074a3f1ffa57429990b5260d5fe-sokoban-p20.sas.ex.21,Success,0.9261051485875533,6607754,3342592,6119475,85055,2153,45,10,3.2541739289973397,9384,3083,40.6,1000
0e187bcfd6e67f3045edc17b9d9bd0e2-add_01_1000_4.smt2-cvc4,Success,0.9897448127832101,92246,19886,91300,473,0,3,0,3,0,0,0.11,0.211
0e5473ee6c2085b34c798f23fbebc08e-c9nidw,Success,0.999970472,1083727,364032,1083695,16,0,3,0,3,0,0,3.91,173
0e5a211e7c3d52b6cbede3fef45f4f3a-4pipe_4_ooo,Success,0.9913720844462823,89477,5356,88705,386,0,3,0,3,0,0,1.17,0.0494
0e5ffe8651c6d9c3cccc3f6cb72be39a-g2-test_v5_r10_vr10_c1_s21502.smt2-cvc4,Success,0.9936522268131481,1089831,245249,1082913,3459,0,3,0,3,0,0,1.4,1.31
0e775873f4c4bbc81ff92b87dd3e15e8-grid-strips-grid-y-3.045-NOTKNOWN,Success,0.7540811711379072,2215418,330740,1670605,909,0,50,0,26.706270627062707,0,0,73.8,1.99
0e78e16264efc451d89678ca7728ef09-shuffling-1-s1722048485-of-bench-sat04-437.used-as.sat04-576,Success,0.9649424804769502,47636,14809,45966,835,0,3,0,3,0,0,0.0861,1.13
0e820229802d400529e31e5d6d01f283-too_large_gr_rcs_w9.shuffled,Success,0.4829998297661606,64617,4671,31210,10967,0,7,0,3.32688976,0,0,0.298,0.0222
0ea326438968cc2d842332621db90b31-traffic_r_sat,Success,0.9976024975421288,3362666,98651,3354604,2786,0,9,0,3.2674084709260587,0,0,0.402,9.57
0ebaafc398c713a7ba8f8a231843fade-phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07,Success,0.6474802984998986,3157120,61649,2044173,410710,0,20,0,3.193296973533637,0,0,70.9,1.97
0ede0472f02605ec291fd09b161a99bb-g2-T169.1.0,Success,0.9943216867521023,5889425,1579557,5855983,16721,0,3,0,3,0,0,5.65,140
0ef68fc7aa6f2bc7fb74ada9d865da06-depots1_v01a.shuffled-as.sat05-4013,Success,0.6283783783783784,148,48,93,16,0,5,0,3.4375,0,0,0.000326,0.0404
0f2485d8cdb1178561229aac4b7d9c7a-prime2209-90,Success,0.999408109,304110,108810,303930,90,0,3,0,3,0,0,0.486,0.392
0f371692924016392c7035ec4dd58ffc-shuffling-1-s147121172-of-bench-sat04-433.used-as.sat04-572,Success,0.9929846793329149,2017014,654766,2002864,7075,0,3,0,3,0,0,8.94,28.4
0f4911e1180b80b45e9db7ec5e73eb66-hcp_CP16_16,Success,0.76677731,281988,77824,216222,765,0,16,0,12.898039215686275,0,0,0.714,0.139
0f58a7071d2f55a22c5aa62c42e26675-mp1-21.3,Success,0.9999643988750044,56178,3968,56176,1,0,3,0,3,0,0,0.00091,0.015
0f5921fb01e9157f405741b6d0a276d2-g2-hwmcc15deep-bobpcihm-k33,Success,0.997663508,593197,213845,591811,693,0,3,0,3,0,0,1.31,167
0f720de29e385918ebecb8847ace5947-rbsat-v2640c305320g6,Success,0.38283112799685576,305320,2640,116886,57121,0,33,0,3.3757812363228936,0,0,2.2,0.101
0f756b788718d677f0fc3f0fa0989498-iso-brn008.shuffled-as.sat05-2702,Success,0.9317732366512854,6068,2332,5654,31,0,6,0,5.870967741935484,0,0,0.00122,0.00214
0f7bae0c7c3563946e2a132509677b01-ibm-2002-24r3-k100,Success,0.9763521141601312,531464,148043,518896,6284,0,3,0,3,0,0,1.35,2.05
0f877a1f984f35fdfdce011cb7152123-bvurem_20.smt2,Success,0.9999269139411657,27365,54193,27363,1,0,3,0,3,0,0,0.0372,18.1
0fa8623240b5c14c1308f863a6dc88ab-urqh1c5x5.shuffled-as.sat03-1468.cnf.mis-103.debugged,Success,0.9803090540844648,26662,13313,26137,50,0,7,0,5.16,0,0,0.0297,0.0345
0ff0fc8ef80d32742d38231869d5d244-59-131147,Success,0.2998721991741725,820026,31636,245903,92915,0,23,0,3.7176236345046547,0,0,3.76,0.178
0ff3de964d342de828b09a544fb51f55-minand128,Success,0.9999498897574665,159648,53999,159640,4,0,3,0,3,0,0,0.509,10.7
10006cfd243f7851022bc69250862357-aaai10-planning-ipc5-pipesworld-18-step16,Success,0.9779058042809857,2736239,141856,2675784,23917,157,4,4,3.1703912935116723,628,157,27.8,947
1002bdd7ae2f89a9b5ad92580438d1ab-Schur_161_5_d39,Success,0.9536990073183103,27602,756,26324,158,0,5,0,4.772151898734177,0,0,0.00414,0.00917
1005eec69abcc300e1c0d22bd08ad143-total-10-13-u,Success,0.6946815504744179,728577,226208,506129,31009,0,7,0,4.413944338740365,0,0,1.97,2.72
10253f0a4b37654146aaf73a9fbbd929-complete-500-0.1-15-98765432150015,Success,0.5700393046719884,74037,1000,42204,11108,0,6,0,3.2784479654303205,0,0,0.22,0.156
102ddb414ef5a0f8cf06f168df8f271a-Timetable_C_151_E_34_Cl_10_S_4,Success,0.8428799108453514,333802,96359,281355,1873,2536,4,43,6.296665910637333,20910,8563,0.291,92.3
106e5cdfbb722dda0d795c087a13d9c6-ndist.b.20499,Success,0.9999891587457753,368961,266479,368957,2,0,3,0,3,0,0,0.65,0.677
107deb612f9f837acc53383e522196ae-frb56-25-1.used-as.sat04-889,Success,0.37311194055883073,114668,1400,42784,21328,0,25,0,3.4003188297074267,0,0,0.653,0.03
10917fe3e9a9bf09dde447549df769a2-pb_300_04_lb_05,Success,0.9569588318489355,549381,147726,525735,6596,145,5,25,3.4882064975522917,3625,3480,0.969,5.98
1094358cc79c387e172b2a82559faf65-ccp-s5-facto2,Success,0.9345454545454546,1375,190,1285,10,0,5,0,5,0,0,0.000214,4.55e-05
10a553afab3c4406968b1f6b3abfcfcd-gensys-brn100.shuffled-as.sat05-3765,Success,0.9450364554122266,17830,2901,16850,49,0,7,0,7,0,0,0.003,0.00822
10b036e863831522bb13cd88398a1b48-gensys-icl003.shuffled-as.sat05-3129,Success,0.7910246821241586,13370,398,10576,149,0,7,0,6.778523489932886,0,0,0.00885,0.00558
10b246af85ac9f0a525e5d50fab31d2a-satellite3_v01a.shuffled-as.sat05-4056,Success,0.20650510204081632,7840,303,1619,39,0,64,0,9.282051282051283,0,0,0.0182,0.00116
10b350de2bd98589f455af8ae8f7d398-12pipe_bug4_q0,Success,0.9870228566660462,4673910,138563,4613256,30129,0,4,0,3.004381161007667,0,0,1000,3.06
10b460a4da6a4e199e946788a374032b-HCP-470-60,Success,0.9306117041734686,234002,28840,217765,4939,40,4,14,3.4203655352480418,560,200,0.088,1.8
10b717c427c2a09999ed71c8762892a7-slp-synthesis-aes-bottom13-sc2011,Success,0.999166146,62361,19995,62309,26,0,3,0,3,0,0,0.104,0.0877
10ba9784d4f44ff18d81b0bf41becd5f-sha1.shuffled,Success,0.999964611,226062,61377,226054,4,0,3,0,3,0,0,0.444,5.11
10eac59a20ab8b94d22d75557b22c364-battleship-24-57-sat,Success,0.038815305,16308,1368,633,57,0,24,0,24,0,0,0.0301,0.000431
10f58658725d26a71262cd04f3088a1d-too_large_gr_rcs_w6.shuffled,Success,0.4851910938475411,43251,3114,20985,7296,0,7,0,3.329084429824561,0,0,0.164,0.0142
10faafc5aaf72ba900b723ba97500c74-001,Success,0.998535619,69654,4128,69552,51,0,3,0,3,0,0,0.00164,0.0198
1113541da043983ac674e70d62f3aab6-008,Success,0.9983593830108252,68267,4128,68155,56,0,3,0,3,0,0,0.00154,0.0184
1120bee8e16a37c21c4a7aed604514ae-sgp_5-6-8.shuffled-as.sat05-2669,Success,0.25998963403641606,443760,58560,115373,705,0,48,0,23.00567375886525,0,0,2.06,27.5
115fa7f61704bc12b2373aa471bc434f-Circuit_multiplier24,Success,0.9999089543406018,21967,1126,21965,1,0,3,0,3,0,0,0.000686,0.0121
1167631ff8146da4f3f29b2a4615e5e2-289-sat-6x20,Success,0.9509803921568627,12240,480,11640,120,0,4,0,4,0,0,0.00155,0.00595
1169b7c01112d97a6835d259052284ba-driverlog3_v01a.shuffled-as.sat05-4030,Success,0.41949967928159076,1559,170,654,154,1,15,4,3.696774193548387,4,2,0.00372,0.137
116bae11adddfa555f2e21f8ee678de5-randomG-n17-d05,Success,0.051851852,675,306,35,17,0,12,0,9,0,0,0.00134,6.65e-06
116bb79175195fb4f9440086fb9bd61c-mp1-22.1,Success,0.9999671727533853,60925,4128,60923,1,0,3,0,3,0,0,0.00087,0.0161
116ec46e0e46aa01f5234ab402cd90d2-SGI_30_70_30_60_2-dir.shuffled-as.sat03-185,Success,0.25780375575177217,80410,900,20730,11077,0,29,0,3.784418163762752,0,0,0.572,0.0148
117e5ce2f2189661c2d693df1593969e-dist6.c-sc2018,Success,0.9989543655239376,66945,15254,66875,35,0,3,0,3,0,0,0.0693,0.74
118415e2696075a8a1c5720c1838f1a7-srhd-sgi-m32-q369.75-n30-p30-s25693430,Success,0.29324717895506375,84809,952,24870,12328,0,31,0,3.694435431537962,0,0,0.474,0.0163
11a42df04104fd8d295bad95caa0066b-mod3block_4vars_12gates_b2_restricted,Success,0.9612538877066623,61090,1698,58723,83,0,22,0,6.0602409638554215,0,0,0.00789,0.0344
11bcf7c66059e936eb972ef712c13d99-course_flat_0.12_2018_3_5,Success,0.9987865729258281,1668003,1205993,1665979,1012,0,3,0,3,0,0,4.48,257
11cda83ca0d5328422f779158aa5f795-newton.2.3.i.smt2-stp212,Success,0.9987902853014963,638167,155599,637395,386,0,3,0,3,0,0,0.428,9.65
11d707af1f8831a041a036f1aa3c8d2c-9pipe_q0_k,Success,0.9820176015338149,1467713,55996,1441320,13084,0,4,0,3.005732191990217,0,0,207,1.07
11d97071b666335ff8d4e1aee76dd70a-unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07,Success,0.9162128194386259,2387,175,2187,10,0,7,0,7,0,0,0.000481,7.75e-05
11dcd55f9d6ce8873cd8150ce5ca6c4e-logistics-rotate-09t6.shuffled-as.sat05-1133,Success,0.3338233984285597,886957,8186,296087,64302,0,181,0,3.8281546452676434,0,0,11.4,0.65
11f42e0d5ec5000614a12daeb322ba49-driverlog6_v01a.renamed-as.sat05-3968,Success,0.42164618751052013,5941,392,2505,817,5,13,7,3.537712895377129,32,14,0.0158,0.246
11f7856b53db9263e48e81a61b0573fd-sted5_0x0-157,Success,0.9628645185964241,52295,2345,50353,299,0,6,0,4.193979933110368,0,0,0.00656,0.0179
1221395292eae12cbc0acd35aaa5c0f7-snw_13_8_CCSpreOptpre,Success,0.9862262785909066,359380,12521,354430,699,0,13,0,3.781115879828326,0,0,1.33,0.139
1226ff1c8dc34360b183aa2fe75b0ef7-c8bidw,Success,0.9999387907941354,555472,187226,555438,17,0,3,0,3,0,0,1.76,74.7
123c397f55eeae78c45e8d973b8e9dce-rpoc_xits_09_UNSAT,Success,0.9876843895041588,87044,1430,85972,536,0,3,0,3,0,0,0.0059,0.0384
125b1b687d66d1b60ac2356117fef571-9vliw_m_9stages_iq3_C1_bug8,Success,0.9999862466719188,13378580,521179,13378396,92,0,3,0,3,0,0,1000,13.6
125fe063849a753f60f98a174fb6af9f-traffic_r_uc_sat,Success,0.9928451409249389,4467733,467551,4435767,10355,0,11,0,3.3132786093674556,0,0,2.36,14.1
12849382ca195b9de16f98b7435c8a39-prime2209-65,Success,0.999408109,219635,78585,219505,65,0,3,0,3,0,0,0.389,0.295
128b659f4f3d2a59a8186e3b2cfc83cf-mrpp_8x8#22_16,Success,0.9997185424250384,106588,14534,106558,15,0,3,0,3,0,0,0.124,1.43
128fdc03329b57efb97c3cdf6ed7e35d-10pipe_k,Success,0.9993081685546916,3600588,67300,3598097,1232,0,4,0,3.0073051948051948,0,0,1000,2.21
12ebd70c1846efa7337844610e3b209f-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.075-NOTKNOWN,Success,0.7038535971131825,1183310,286006,832877,6463,3563,31,32,13.297127468581687,112262,101573,6.29,149
12ec49b173727f63de149f9bbed384b9-c9b_i,Success,0.9999271422456582,109803,37024,109795,4,0,3,0,3,0,0,0.241,17.2
12fd01409b8fc6ae93ea63612eb5ab18-shuffling-2-s961664232-of-bench-sat04-430.used-as.sat04-707,Success,0.9947709942583031,1351691,435701,1344623,3534,0,3,0,3,0,0,6.28,19.5
132c5c5610be000f972bd4d56fd5b812-ccp-s6-facto2,Success,0.9408033826638478,2838,276,2670,12,0,6,0,6,0,0,0.00037,9.24e-05
1334869a4de372d47c958611390a93a5-58bits_13.dimacs,Success,0.999915864,23771,1097,23769,1,0,3,0,3,0,0,0.00042,0.0106
1335cf5a529c51c86733b20450a41ac1-p01_lb_05,Success,0.9000443606521016,90170,30447,81157,2631,57,5,23,3.4367559523809526,1311,1254,0.155,2.39
1349981bf0b0025492ab5dae1d8647df-edges-072-3-7902777-18,Success,0.4807017543859649,285,216,137,65,3,3,4,3.0441176470588234,12,6,0.000602,0.119
13538df69c3bc26707750ba55d90c9b0-blocks-blocks-37-1.130-NOTKNOWN,Success,0.3413760247049934,7129247,559571,2433754,7771,0,39,0,34.495174366233435,0,0,105,3.26
135eb593af65aa579aede02fd289a6f9-Mycielski-10-hints-8,Success,0.9701742437457017,900061,6903,873216,767,0,9,0,9,0,0,2.47,0.308
1364901fb87afe648b513e945ddeed91-b1904P3-8x8c11h0SAT,Success,0.9957186994262175,339850,69644,338395,714,3,3,4,3.0041841,12,6,0.337,174
136c05323315a2cda8344717913a9a32-crafted_n10_d6_c4_num3,Success,0.8537135245641053,11135028,42048,9506124,89400,0,98,0,3.509261744966443,0,0,1000,3.44
137ce786edc85a0dfb57bb979faed4bf-dp02s02.shuffled,Success,0.9851576994434137,539,319,531,4,0,3,0,3,0,0,0.000698,0.155
13a3389f542910702052bc765d5828bb-gensys-brn003.shuffled-as.sat05-2680,Success,0.932937182,7068,1444,6594,36,0,6,0,5.833333333333333,0,0,0.00148,0.00286
13a72d8a4bb5a6414fdc8ae989fee92d-ferry10.shuffled-as.sat03-378,Success,0.592211647,19542,2958,11573,667,0,21,0,3.9805097451274363,0,0,0.0478,0.014
13d22302e47f3db018541183f5214785-ccp-s8-facto1,Success,0.9018181818181819,2200,184,1984,8,0,8,0,8,0,0,0.00042,7.02e-05
13f68a9b7623c96105f8a3ebf8366943-iso-ukn007.shuffled-as.sat05-3388,Success,0.8079291184862591,6659,2312,5380,156,0,7,0,4.647435897435898,0,0,0.00474,0.00286
13fb8738ace496c668131aaa70d26613-jkkk-random-132906006427000-10-10-36-SUM-sat,Success,0.9973731447835034,251251,48947,250591,330,0,3,0,3,0,0,0.33,0.729
13fe4d700bdbec733be548e0ec21b544-fphp-012-010.shuffled-as.sat05-1214,Success,0.028052805280528052,1212,120,34,22,0,12,0,10.909090909090908,0,0,0.00266,7.29e-06
1401185fe7e0a5f1139ff4755d65a089-size_4_4_4_i4096_r8,Success,0.9966060606060606,4125,1140,4111,7,0,3,0,3,0,0,0.0039,0.269
140aa37221467a66d5711b760a19ee0f-ktf_TF-8.tf_4_0.02_37,Success,0.9965599148169383,219762,51665,219006,210,0,4,0,3.533333333333333,0,0,0.148,0.293
140f56ae75d27f8f64392ddbea8fdf20-gss-20-s100,Success,0.9999575659848935,94264,31503,94260,2,0,3,0,3,0,0,0.175,15.4
140f7253372168258f9a7ad838de7075-qurt.c.20.smt2-cvc4,Success,0.9782456302735597,34053848,7956431,33313028,370410,0,3,0,3,0,0,489,120
141919813972d24c105018164e96cb1e-edit_distance023_281,Success,0.9993973045407333,155966,11083,155872,47,0,3,0,3,0,0,0.0176,0.0913
1419e4ee2ad74d456f94797c307dfe4b-srhd-sgi-m62-q1327.5-n60-p30-s52708253,Success,0.2677833793833423,1163952,3672,311687,189922,0,60,0,3.626393993323575,0,0,22.5,0.266
14216e0f4c89982abcf5ad2cc1a23fd8-gensys-ukn006.shuffled-as.sat05-3846,Success,0.9476708507670851,17925,2969,16987,49,0,7,0,6.857142857142857,0,0,0.00288,0.00848
