Name,Completed,nOrigCls,nOrigVar,real_time,user_time
70a6ecc229f6664d3dc2419c6f2dfdd8-le450_25a.col.25,Success,198690,10800,0.85,0.754
70a8711118d4eaf15674ebc71bfb7c35-sted1_0x0_n438-636,Success,308802,58495,1.17,0.867
70af2c3bfd44bcf9baa2a9605f4a17fe-gensys-icl002.shuffled-as.sat05-2714,Success,7104,1444,0.025,0.017
70c6bd806e874f16b7c6c999c847fe7b-toughsat_24bits_0,Success,19093,686,0.057,0.042
70d67c4d9aeb1412df80f33a06121cb9-fermat-770131695059117,Success,48906,8718,0.184,0.098
70dc3f80b9e937dd5db516b19615b6ec-barman-pfile10-040.sas.cr.17,Success,4012708,82566,41.428,33.465
70e89d28be96804ce2d19a4f1e30147a-SGI_30_80_18_90_3-log.shuffled-as.sat03-194,Success,27978,90,0.084,0.057
70eb308d7e2e22d03b7ea6c39a4cbf58-4pipe_3_ooo,Success,89442,5233,1.688,1.607
70ef2b6bdc4101a0e35cf3d165571fe3-qwh.50.1250.shuffled-as.sat03-1655,Success,331272,16719,1.807,1.713
7101289c67f4c4ba117ad06ebb7d18a0-6s184,Success,97513,33368,32.136,16.76
71270454196ae092b28d0a74300a85e1-Schur_161_5_d40,Success,27517,755,0.059,0.04
712f343de1b9119452e2f65d64962fda-SGI_30_70_15_90_1-log.shuffled-as.sat03-137,Success,25452,75,0.077,0.054
7143d6509c168869ea1d86638c9ca262-rphp4_095_shuffled,Success,14444,760,0.032,0.017
714421c7bac197d52b4049df3ceb880a-ak128boothboothisc,Success,1413065,428019,1005.518,498.323
7157b954177f0acb22dc454c5f6e7f54-289-sat-11x10,Success,10670,440,0.028,0.021
715e63fe287daf50c04c9ef51e88cad1-mrpp_4x4#6_5,Success,3772,963,0.608,0.272
715f24a25c666b1a4c9991b16b880ea6-HCP-506-60,Success,228186,29642,0.605,0.432
71613f08039b4837884058caae8b14a1-rbsat-v760c43649g4,Success,43649,760,0.225,0.198
7162f7f1e18ff7e3010af4ca4396bd4e-E04N18,Success,113962,7794,0.56,0.455
71659580721582507b1903ad9866b36a-Ptn-7824-b01,Success,14540,3737,0.029,0.014
7170bdf0763fdfef5ade500216f2261c-SGI_30_60_30_40_6-log.shuffled-as.sat03-135,Success,67226,150,0.202,0.131
7199fad8a1e63c9e5c8a39298d529348-hgen8-n260-03-S722413478.shuffled-as.sat03-887,Success,399,260,0.008,0.004
71a0108c176924f74fa11cf3e26e31e3-MM-23-2-2-2-2-3,Success,113637,26541,0.456,0.353
71a17d039c1586c87dcb52b3150d0efe-slp-synthesis-aes-bottom25,Success,213453,67777,0.974,0.787
71b10fc5222528daf06c55b04bf7013e-LABS_n052_goal004,Success,151445,75715,1.312,0.928
71b2e3b3fe4ab92e7bc178a7df91195b-velev-engi-uns-1.0-5c1,Success,213232,18810,7.571,7.347
71bca76153c6ee65b72a517fd658a42d-iso-brn100.shuffled-as.sat05-3025,Success,5279,3588,0.017,0.011
71d83c2dbc7e4939889b57121e401210-term1_gr_rcs_w3.shuffled,Success,2518,606,0.013,0.009
71dbf7ab78ef93c3d491c67752f03fd1-hwmcc10-timeframe-expansion-k45-nusmvguidancep9-tseitin,Success,181069,64138,5.219,2.697
71df282d6d7628f853fded448015fa73-fsf-300-354-2-2-3-2.107.opt,Success,8496,3486,0.017,0.009
71f0b3190b8b37d31e4e800e749336da-quad_res_r34_m36,Success,33298,7422,0.092,0.06
71ffea57fecb071b6c4dbf220eacc056-g2-modgen-n200-m90860q08c40-3230,Success,9086,2200,0.018,0.008
7217bd62528cf71d639224eecca2da86-icbrt2_32,Success,34445,11516,42.425,22.305
72383aa59a94c147711058fe3dca1ceb-aes_128_3_keyfind_1,Success,29544,2808,0.092,0.066
7238c9b56aecfad5079a5c20fa363185-VanDerWaerden_pd_2-3-26_635,Success,53475,318,0.129,0.078
724ab1ef267bd399a2aa8ad9a2fbc1c5-genurq6Sat.shuffled-as.sat03-1512.cnf.mis-112.debugged,Success,33347,16725,0.135,0.103
724bbc07dd2899d261dee10ef9dc7c0e-g2-T65.2.1,Success,11454140,3300520,254.426,242.321
72734030fb313d7a07168c18b5a61530-eq.atree.braun.7.unsat,Success,1667,505,0.433,0.21
7279929ad5026c568a5477fb144ea5ce-f7idw,Success,782326,263022,127.33,60.69
727cd7c528ac106f134cc882c9202108-15pipe_q0_k,Success,10101725,277976,1027.086,1004.1659999999999
7287f0df71a3c6ad7afde027a95f4210-rbsat-v945c61409g3,Success,61409,945,0.338,0.311
728a7865fadb047278e71f96c403a0cf-SGI_30_80_18_80_2-dir.shuffled-as.sat03-191,Success,37782,540,0.199,0.178
728d8551228f43ee4b1d76a516144e88-vmpc_26,Success,86424,676,0.192,0.128
728e6c35cb5a5a5f4efeeb1364f19d42-pb_400_02_lb_15,Success,990200,247418,12.634,8.015
7297c62a2e86b2685de45c362e14a14d-g2-T75.2.0,Success,5251942,1510704,97.551,92.047
72a033a7a86f1b89b1bdd8e28a97ecdf-frb80-14-1.used-as.sat04-879,Success,43179,1120,0.249,0.224
72a1b82b2c1f17b0e5e0d4a44937d848-fclqcolor-18-14-11.cnf.gz.CP3-cnfmiter,Success,225228,47229,1.091,0.895
72b98682d24c8c75951745688d2f60ff-sat_prob_3,Success,16293,4498,4.248,2.149
72ec79f110559ac053a0a38fe99ccacc-sgp_7-7-7.shuffled-as.sat05-2672,Success,753326,76832,22.181,15.138
73063c6257a4ffc29f5bea7028403a64-mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534,Success,2596,354,0.009,0.006
730ac66086ab89751ccb641b4e212230-arcfour_initialPermutation_6_15,Success,404197,105744,1.098,0.766
73136fc8525998860da8e165ff184c74-ak128diagobg2asaig,Success,1117433,373241,323.191,320.124
7315f2782112ddf88ab55ffff1c898f6-Composite-064BitPrimes-0.shuffled-as.sat05-505,Success,79162,8319,0.317,0.24
73279b00b13e6099b1fd727378b0dcae-c880_gr_rcs_w6.shuffled,Success,53018,3936,0.363,0.323
73290a2f525f7c1ce30e2367b09b3724-manthey_single-ordered-initialized-w46-b7,Success,68923,9177,0.22,0.168
734a78295272210a1f9de7ed24dcc221-prime2209-64,Success,216256,77376,1.065,0.86
734ee15e08f357d991d22b97b736d4c9-ibm-2004-06-k90,Success,457203,112376,11.488,6.714
736af224b548adce3bcb424c612f2423-QG6-gensys-icl001.sat05-2695.reshuffled-07,Success,7632,1587,0.027,0.018
736b31af61c207d0c53a79b203a35dd9-ndist.b.25988,Success,467763,337836,2.581,2.12
737b724b2ad8eb756ab626d391f196a4-mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533,Success,2416,349,0.009,0.004
737cf0a935c8a03e609770c53e200e09-hwmcc10-timeframe-expansion-k50-nusmvguidancep1-tseitin,Success,201964,71523,5.766,3.167
73932a9e85c1685fb2e923b5381674a3-pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf.mis-126.debugged,Success,47695,24004,0.189,0.139
7399b86263f8b97f37480968786d1a9a-aloul-chnl11-13,Success,1742,286,0.006,0.004
739da33aba65ef3ed84d5ae40e88f49b-post-cbmc-aes-ele,Success,1030503,277347,13.59,12.496
73a166409ed9cf18d33c136c86d040e4-hitag2-8-60-0-0xa3b8497b8aad6d7-42,Success,30817,2328,0.121,0.09
73c31eee1466cf5e7195e9cf8f6b669a-Ptn-7824-b06,Success,14400,3731,0.03,0.015
73def4c8f18a27681197a626ebd973d8-traffic_fb_unknown,Success,773506,35819,3.228,2.617
73e24a27a8d8582bb440f188d165f0f3-mp1-ps_5000_21250_3_0_0.8_0_1.55_8,Success,21250,5000,0.041,0.025
73e400916ac2689653babcafdbc0e0ce-frb59-26-2.used-as.sat04-892,Success,132295,1534,0.947,0.869
73e41f41b5d4c67e5a7885363aa1a478-6s126-opt,Success,1735495,578891,239.485,235.39
73e8c9cc0bbc1e0a366a86777b2a893e-prime2209-86,Success,290594,103974,1.457,1.159
73eea2912e1b5e74d971903952a97208-counting-harder-php-014-013.sat05-1187.reshuffled-07,Success,1197,182,0.006,0.004
740c8cd57e6905ad61fcd57d8f3521c6-IsoLator-6-27,Success,2558001,700138,21.246,18.647
740e92f74d485a285242d8c4a437b084-marg3x4.shuffled-as.sat03-1451,Success,200,47,0.003,0.001
742d3f612b1d0589ed024ba87dffe3c5-dp02u01.shuffled,Success,199,213,0.004,0.002
74313b5880d5aad029aa8f0ef4e827b4-sdiv15prop,Success,9231,3179,3.82,2.053
7437762a1b3016db108a632a512e2264-satellite2_v01a.renamed-as.sat05-3987,Success,12348,422,0.048,0.038
744199dff0b9d2fc6f3f5b73d0f924c1-simon-mixed-s02bis-05,Success,27206,11136,0.347,0.269
744229dd56cb41a2519a3acd07ca12ee-manol-pipe-c7b,Success,77125,26058,13.706,6.376
7449b6a70e4da8e8e488c184352797a6-hwmcc10-timeframe-expansion-k50-bc57sensorsp0neg-tseitin,Success,175693,63394,9.838,4.635
744dfef6f3d807b4ce5fa128c7584aeb-C210_FW_UT_8630,Success,7305,1891,0.034,0.026
7461e82d0e1e02369585201edc40bc1d-gensys-ukn001.shuffled-as.sat05-3235,Success,15699,728,0.062,0.036
74766364fa7ae46db4971db9a871b1bf-VanDerWaerden_pd_2-3-19_339,Success,15456,170,0.039,0.023
747af0c580bcd617c34790329f75b86d-mizh-sha0-35-4,Success,171203,48689,4.318,2.397
7499847c9ffc5b7f60e8ee68573ecc2d-maxand128,Success,158889,53746,19.241,15.841
74a7c2b5fbcf433b1bac43748c09e0ff-TT7F-34-24D,Success,874157,6545,7.105,5.817
74b3e623f7c3a6b4a455a690cd95a3ba-bqwh.40.reg.520.sat05-433.reshuffled-07,Success,14710,2211,0.131,0.092
74b45cea1e5113940db794e66cdba4e0-manthey_single-ordered-initialized-w52-b6,Success,73474,9672,0.211,0.163
74b6a718a7c26b0189dc1377d2d5eb50-AProVE09-24,Success,207812,61164,97.00399999999999,49.436
74de05ee22b18a5d3ed12148b791bac7-LABS_n053_goal004,Success,160155,80070,1.304,0.967
75429ff7acb5acb597abe01aa745c2a6-mod2-rand3bip-sat-250-3.shuffled-as.sat05-2220,Success,1000,250,0.005,0.003
754570c833be996f1d7674bb112fcc07-fclqcolor-25-16-17.shuffled-as.sat05-1279,Success,97942,1125,0.183,0.101
7586d7569f2b20dead0a25013318f93b-magicSquare-8_glb,Success,56270,6864,0.283,0.231
75ae63ed27c22c2385867ad8074fd037-rbsat-v760c43649gyes6,Success,43649,760,0.244,0.218
75c75e96c77a14029e4a6555b00fe22c-gto_p60c235,Success,2681,1031,0.016,0.014
75d7d42dedd8bcaba2b6f9826574ac42-6s123,Success,2353817,903211,583.548,576.41
75d8705ab6a8acffe29585e95268acc0-sted5_0x0-50,Success,54124,2345,0.129,0.077
75e0c8b167b220c2aecb64c9e265c949-velev-pipe-sat-1.0-b10,Success,8803542,118040,1026.351,1005.885
75ebc3b161329b03dfa12c164513ad5d-sv-comp19_prop-reachsafety.newton_3_7_false-unreach-call_true-termination.i-witness,Success,750139,164915,14.581,8.68
75f4fa1c541a7012c0a26e8dc4919785-gripper13.used-as.sat04-425,Success,37784,4430,0.155,0.123
760bb3dd8f0b01339f22ea2d97dddebc-rope_0200.shuffled,Success,16800,7200,0.079,0.062
760d32fe356e344f46a97fed6f51687b-abw-N-bcsstk07.mtx-w44,Success,7346564,842520,51.096,45.849
760dc075255ef6e22175640f72f6fd73-jkkk-random-132906006493326-10-10-35-SUM-sat,Success,226191,44126,1.465,0.997
762ebabad9bbf08c69f0c4e3d39fdf5b-4pipe_1_ooo,Success,74520,4647,1.338,1.264
7648e7535048c017a829563414edd3ab-bvadd_27079,Success,1570549,1218546,1006.755,998.629
76951f9f14004331d8c6f80e1c56bfd9-Urquhart-s4-b2.shuffled,Success,594,70,0.005,0.003
76a3cb7644b4b47135b9ac9e2e374982-2000009987fw.shuffled-as.sat03-1664,Success,12533,3214,0.026,0.01
76a71a4ce467e08040f559fc659f9ae4-EDP3-17000,Success,1113128,147956,2.795,1.857
76ac1a61a8fa913ac18241b29b6d47ee-eqspctbk12bpwtrc12,Success,8929,3001,3.763,1.723
76b123949b3de136ea1a69824671cb96-6s9,Success,100381,34320,39.134,18.165
76b27a4863118e323d43bb7eef0d04be-mp1-ps_5000_21250_3_0_0.7_0_1.50_8,Success,21250,5000,0.041,0.017
76caddb98c62b82b3c46282573cebc54-em_8_4_5_all,Success,62900,2420,0.192,0.159
76df662ce5a0c0266f3d373b42eb59fc-x1_56.shuffled-as.sat03-1593.cnf.mis-109.debugged,Success,36032,18151,0.16,0.125
770180d477dbbf2d68c8812bb0a235e5-fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter,Success,326112,68056,1.661,1.348
77130c1a328111484093506d84bff825-hgen8-n320-02-S1127428711.sat05-484.reshuffled-07,Success,492,320,0.025,0.003
771a71682b3921a1d570c0a761eae604-lksat-n900-m6174-k4-l4-s1248752198.used-as.sat04-927,Success,6174,900,0.015,0.006
772102b16ea3acaf7b516714b146b6ca-13pipe_k,Success,12293879,147626,1033.994,1009.835
772769f39aa2dc207054a2713672a743-battleship-10-19-sat,Success,955,190,0.006,0.003
772df42aad13b37340a40bffd859f0a5-48bits_13.dimacs,Success,18146,688,0.056,0.04
774fdbba16952371ab672b1fd38d8c53-c7b_s,Success,11179,3870,2.542,1.099
775803ab21bb3a579d6d55de284d9677-gus-md5-16,Success,227991,70139,2.34,1.387
7776575d632336be100c3d8591ef7134-dated-10-11-u,Success,445492,141860,3.961,3.112
77988352fe5f73004c6f4a0d7378f79c-Ptn-7824-b15,Success,13903,3706,0.033,0.018
77a0ff05f77e03cfe3261b41143edaa3-dist4.c,Success,66957,15258,0.902,0.494
77a703b7b8e0af5b2e24f8c6f755db0d-transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.010-NOTKNOWN,Success,708047,315606,206.501,117.172
77b103479539a71c9fe27ac5333eea89-huck.col.11,Success,6094,740,0.02,0.01
77b18f227ee94d32a489a552abd8ee6b-bart10.shuffled,Success,560,144,0.005,0.004
77c5b572d4eb78766331a6f27e61ecd7-ctl_4291_567_5_unsat,Success,142693,17850,0.635,0.504
77cec45f73664612b39964d16a695de4-manthey_single-ordered-initialized-w44-b9,Success,84653,11286,0.267,0.204
77d04e6c100842652369f337bde0840e-pb_300_10_lb_07,Success,522879,138579,7.827,4.848
77d8d18a001b2f7ae4208299ddcf1422-ssAES_4-4-8_round_7-10_faultAt_8_fault_injections_2_seed_1579630418,Success,353789,108504,51.905,45.231
77e007986333e2012cc02cfbf055ec26-toughsat_factoring_958s,Success,9448,1824,0.027,0.018
77f2ff6b224e8f65ada066a8a11f82ea-complete-500-0.1-8-9876543215008,Success,74222,1000,0.685,0.628
780b0c9b5aed38a127f61c6aae7287aa-rbsat-v1375c111739gyes10,Success,111739,1375,0.789,0.733
7816bac482d94316c17bacc4299ebfcc-fdmus_b21_481,Success,14106,5163,10.675,5.507
7831baf269a9cbbb45799f8b69de607e-Schur_160_5_d38-sc2016,Success,27325,752,0.06,0.039
7841aa2e0f9e8126dbc5719068789db9-rbsat-v1150c84314gyes1,Success,84314,1150,0.565,0.522
7853e2d2e64015f2aa08678e5c43a339-vlsat2_702_14170,Success,14166343,70288,411.416,400.094
78592b2e0120f520bcdec4099593297b-manthey_single-ordered-initialized-w22-b6,Success,13234,2112,0.042,0.027
787fd7b0f4d779fdabfbbd3dd29f8db4-battleship-4-6-unsat,Success,52,24,0.004,0.003
7882d223c35d697cb9e069b37bac4349-rbsat-v2640c305320gyes10,Success,305320,2640,3.229,2.956
788324d8c7c764e421f1018aaad3a40e-fphp-030-030.shuffled-as.sat05-1206,Success,26130,900,0.094,0.087
7898e4cb7c071c91f36319399d0c6933-9-4-10,Success,2024067,64556,7.386,5.706
789adf1d7c739d75dbcddab91911ff39-grid-pbl-0200.shuffled-as.sat05-1339.shuffled-as.sat05-1339,Success,79799,40200,0.163,0.09
789c5aeeb725fc0c8465ac59368247ec-rphp4_150_shuffled,Success,35179,1200,0.075,0.04
78b0cfff7367332d38fd7c6a30be312c-prime2209-71,Success,239909,85839,1.182,0.962
78b4757f584ac49ad29c072fc02fabb2-ktf_TF-1.tf_4_0.06_101,Success,187248,40137,0.694,0.528
78bb5dc48b6b5cd47feb6c5eab421d9b-hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin,Success,346846,116405,4.377,2.597
78c0f04b60deeeac80f9d4a3b73d84b0-hcp_r20_20,Success,96848,323138,19.918,10.06
78d29bfcfc6604bfe7b669256715af15-Ptn-7824-b10,Success,14160,3721,0.032,0.016
78d8140d9ecf62492911a1ec73a06212-depots1_v01i.renamed-as.sat05-3947,Success,395,90,0.073,0.037
78e1a4450067e056c01c737a3dc1e663-SGI_30_60_25_40_2-log.shuffled-as.sat03-121,Success,52726,125,0.158,0.113
78e6490da1818f3555e816f6fbd43dcb-sokoban-p20.sas.ex.17-sc2016,Success,5305802,2734848,1067.925,694.518
78fe33e93ff0e625c0d1662aed6c8a60-sted5_0x1e3-40,Success,32606,1841,0.084,0.052
790152d13323c14a7a1f0759ae3b5c28-mp1-bsat210-739,Success,739,210,0.005,0.001
791415d8a85d0bfc67dd2d3d4edcac7c-g2-ak128simpbbg1sbisc,Success,1215183,361973,1004.5889999999999,496.471
791a804de9e9cf131322134798e7be9b-rbsat-v1150c84314gyes3,Success,84314,1150,0.506,0.463
7927727cdd6b4346d77112510631721f-manthey_DimacsSorterHalf_37_6,Success,26841,7665,0.141,0.102
792a9722ea61f5161d7b2e605098538b-total-10-15-s-sc2007,Success,933639,270120,9.042,7.146
792b33e1963e294682d2188f36554008-baseballcover12with24_and2positions,Success,7133746,3583560,36.323,29.154
792ed879d82e396029a82481fc05d028-E13N10,Success,6313,1610,0.026,0.018
793b70036f55b2ed4ce49bb7cd2647ce-sokoban-p20.sas.ex.15-sc2016,Success,4654826,2430976,1047.503,706.116
79453d00354105c4a114593a36724ddf-gss-33-s100-sc2009,Success,97300,32402,16.433,8.864
7948e49f890a013bd25e63938e096ac0-blocks-blocks-37-1.140-NOTKNOWN,Success,7915517,602501,124.62,119.325
7953ba88bdbe01cf541a87936da7138a-g125.shuffled,Success,70163,2250,0.358,0.317
795a71e969aad84596bc5a6c25b2a783-logistics-rotate-08t5.shuffled-as.sat05-1138,Success,128775,3237,1.376,0.981
79630911f8f7388a9c2f574b5fb35b9c-test_v5_r5_vr1_c1_s15604.smt2-stp212,Success,378763,95320,2.29,1.395
7964a077954f880cf9b8a0a6cdc3fcec-jkkk-random-132906006148277-10-10-34-SUM-sat,Success,203349,39677,1.348,0.887
796aa4fc486e799b3a9b0c3d47300355-clqcolor-25-16-17.shuffled-as.sat05-1255,Success,89842,1125,0.158,0.085
79a44aeb93e3024327f3f0a623fefdc3-grieu-vmpc-31,Success,146909,961,0.331,0.223
79b054e88ec398feb4de4292fd52a8d6-rbsat-v1820c171155gyes6,Success,171155,1820,1.344,1.251
79b8367e104560d2446fc9a5e2b86af2-MUS-v320-1,Success,1096,320,0.005,0.003
79b9e24dd9af185dbec18c9b0a32b1e2-g2-slp-synthesis-aes-top30,Success,304209,101451,1.602,1.325
79c0df739ce3d7895fc546a69dca4f3e-pb_300_05_lb_16,Success,543263,144485,8.459,4.981
79d2eae74f2b790d821578d9b7f675c0-Mycielski-10-hints-6,Success,745707,6903,4.081,3.452
79e68d206d8dea970436393a3b1b0de4-SGI_30_70_26_60_3-log.shuffled-as.sat03-4,Success,59466,130,0.179,0.119
79f7c3e7a56d73819387079a7fedb5e6-rook-61-1-1,Success,911393,234298,1.905,1.347
79fc460b2303a776f07010631c9bc9fe-UCG-15-5p1,Success,632087,163275,3.564,3.014
79fce1c507f15bccc3f1781aa2d53da7-ndist.b.29980,Success,539619,389732,3.25,2.704
7a02ff8516fbe84bcd6a2bd007f697d4-gt-018.shuffled-as.sat05-1304,Success,5067,324,0.015,0.009
7a044c997ede14d00002f1db39d45170-sum_of_3_cubes_37_bits_87,Success,99357,33163,0.338,0.247
7a149e5677b261b9c0e40f6249b2575e-SAT_dat.k30,Success,136680,33787,1.767,1.108
7a1d8648ad96bdd3384548f707889567-Ptn-7824-b04,Success,14455,3733,0.029,0.021
7a32fd2a92ecd9b8253f7596b4514a8c-hgen8-n260-02-S1396509323.shuffled-as.sat03-886,Success,404,260,0.004,0.001
7a5e40de64066f1886156ce2f6ad20fb-ncc_none_2_19_5_3_1_0_435991723,Success,18874339,5242990,41.951,25.255
7a6095356aa79ee9aa5c60b72dfea76b-hgen3-v550-s1180212793.shuffled-as.sat03-1695,Success,1925,550,0.007,0.003
7a7549f821796fd9812f078b526fffbf-T129.2.0,Success,10918861,3165889,213.737,201.857
7a83634c455aae979dfadc671f52d88f-c5315.shuffled,Success,14900,5399,3.37,1.76
7a955f7b50c9e274fdd477006a02d609-schur-triples-7-60,Success,444310,111840,2.121,1.793
7aa2ce107a9dbeaa2c9761354dbe70d7-rbsat-v760c43649g7,Success,43649,760,0.274,0.25
7aa9083488761f6a0adf8db702739a78-minandmaxor032,Success,48308,16239,0.415,0.25
7aaddb977571c2e8e61f35a24942703f-exam0.04_2018_3,Success,970004,421083,37.198,35.61
7abd6e60bdb990307bda8a2447e2128b-partial-5-19-s,Success,1023145,262705,32.164,17.848
7adc1ade3384505af00ff8f7be23f5bd-ex175_20,Success,16699366,895721,58.871,44.537
7ae7a8ac37541f83c41cde6900f34412-sha1r17m146ABCD,Success,12779,3835,0.036,0.026
7af73f846548141cc97b8a149a20bfbf-vlsat2_57038_10572502.dimacs,Success,10568450,57038,332.323,323.364
7b35f953ec3674a5f4f4a9f312d33b91-rnd_150_29_u,Success,19904,4408,0.048,0.037
7b3d0382156f1923019d9e1879de193f-Urquhart-s4-b5.shuffled,Success,804,83,0.006,0.002
7b40e39148de4d5f8d9384d6937c287e-stable-400-0.1-12-98765432140012,Success,30864,400,0.266,0.235
7b430dc4761000c3404b608fd5b1123e-6g_6color_366_040_04,Success,6377604,77328,33.9,29.66
7b51d6655ec42d470f65bc9c1f39e018-SGI_30_60_30_40_6-dir.shuffled-as.sat03-134,Success,80246,900,0.681,0.647
7b5895f110a6aa5a5ac5d5a6eb3fd322-g2-ak128modasbg1sbisc,Success,1127773,343799,1005.16,509.85
7b630958ad92e1562c7450e946b8852b-VanDerWaerden_pd_2-3-21_404,Success,22023,202,0.052,0.032
7b64c9de6e8ee8f32f76ad08727cd064-clqcolor-25-18-23.shuffled-as.sat05-1263,Success,163573,1325,0.288,0.166
7b7366eced630feb06d47056296041ab-connm-ue-csp-sat-n600-d0.04-s1211252026.used-as.sat04-978,Success,7492,592,0.016,0.006
7b757059ce4239746808fbed1fc298c4-g2-hwmcc15deep-6s340rb63-k22,Success,817662,276394,95.745,55.376
7b7ac3218e43cb8347ee0f857d30a98c-uts-l05-ipc5-h26-unsat,Success,414447,87475,16.208,15.726
7ba40e48181c3dcc086194bd886ce467-terminator_03_true-unreach-call_true-termination.i,Success,1251271,136902,86.782,85.151
7bb3e6513dae63db3fbc306b8c6aca5c-VanDerWaerden_pd_2-3-23_508,Success,34661,254,0.08,0.049
7bcbe64c5bdad9b53ca0aae0000e3bcf-apn-sbox6-cut4-helpbox26,Success,432861,137472,3.3,2.921
7bdc3b411293bb3f7de0484cf88c82f4-50bits_10.dimacs,Success,19430,842,0.062,0.04
7bfc007db654405b48651b0b0299ddf5-mrpp_8x8#18_20,Success,137563,18278,1.77,0.991
7c0296e111436f76c122df0d9cc07696-Urquhart-s3-b9.shuffled,Success,230,36,0.003,0.002
7c0d32cb8a4e302fbab6910f748056ee-rbsat-v945c61409gyes3,Success,61409,945,0.374,0.347
7c1385787d7c6aeccbb2c8bf8067ee64-instance_n7_i8_pp,Success,152722,14896,4.262,2.168
7c1a4e2698c9f259264b2a0a62ebe166-apn-sbox6-cut5-helpbox26,Success,438405,74976,1.449,1.048
7c23194b9ce6e8f9819a1fa77db97e23-par32-1.shuffled,Success,7460,3176,0.028,0.023
7c28cf60f47f359a5c019349bb14f659-mrpp_6x6#12_16,Success,48338,8045,0.915,0.479
7c552f4d2bc35862829d06d94e230c4a-total-10-17-u,Success,1039153,293864,9.203,7.206
7c61be426f173543b3a4ce9bdb57874d-rand_net60-60-10.shuffled,Success,21481,7200,0.899,0.466
7c6472811be33889e96b18df1c5a6b42-manthey_DimacsSorterHalf_33_1,Success,12254,3762,0.051,0.039
7c6795ba16836c8cff78c8ce672efd08-fdmus_b14_210,Success,10722,3960,3.497,1.898
7c7bf097f80d226d14095a56c13e5bb1-C880mul.miter.shuffled-as.sat03-348,Success,9373,1612,0.036,0.027
7c8b9914cfd4bb3b72d9e99b87f814a1-QG7-gensys-icl001.sat05-2926.reshuffled-07,Success,13440,432,0.04,0.027
7c9be82940f96f69877db7777ee7d76d-clauses-8.renamed-as.sat05-1964,Success,4572347,1461771,1043.249,1023.058
7c9eeb95bb79140c0fdf14cb1e4f19e9-prime_119218851371,Success,23181,4365,0.062,0.038
7ca07adf30ff0a7637d92339236b7644-SAT_dat.k85-sc2013,Success,4562306,1376707,91.93299999999999,87.005
7ca6261a802a16061c75bd9f139637ec-bart20.shuffled,Success,1476,270,0.007,0.005
7ca897acf9e18dee55f60a3867fd07d4-x2_44.shuffled-as.sat03-1600,Success,346,130,0.004,0.002
7cb1d9b4e689cb119f9ace249223d625-eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf.mis-120.debugged,Success,38564,19361,0.16,0.119
7cbc5cc8519a0623cdec0361495e153b-unsat-pbl-00200.sat05-1329.reshuffled-07,Success,22682,725,0.072,0.051
7cf77d75ed1f2c6824a17931238418ec-clus-1200-4800-45-30-003.shuffled-as.sat03-1082,Success,4800,1200,0.011,0.006
7d225ae22886a171ada78aa08e26c7a3-eqspdtlf14bpwtrc14,Success,12790,4292,7.293,4.135
7d22df95b3224393135b2d1da5ca4c02-prime2209-97,Success,327763,117273,1.612,1.285
7d2463381d7384215f0a5b30ef199c37-mrpp_4x4#10_9,Success,10286,1976,0.753,0.39
7d4b045378335cf8f95b3311b4bc6427-g2-T99.2.1,Success,21859028,6269521,586.289,561.637
7d62976808ec8c51f058bffaf0756c2d-g2-ak128boothbg2asisc,Success,1129331,344320,1004.492,487.942
7d6710625f3747894f918380206f121f-pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c,Success,353716,81548,1.198,0.894
